ENLIGHTEN Version,2.2.7
Measurement ID,,,20220713-113621-116681-WP-00643,,20220713-113624-356677-WP-00643,,20220713-113627-932643-WP-00643,,20220713-113630-444642-WP-00643,,20220713-113634-588621-WP-00643,,20220713-113637-107946-WP-00643,,20220713-113639-308594-WP-00643,,20220713-113641-896698-WP-00643,,20220713-113644-372565-WP-00643,,20220713-113647-427767-WP-00643,
Serial Number,,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,,WP-00643,
Model,,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,,WP-785-R-SR-LMMF,
Label,,,11:36:21 WP-00643,,11:36:24 WP-00643,,11:36:27 WP-00643,,11:36:30 WP-00643,,11:36:34 WP-00643,,11:36:37 WP-00643,,11:36:39 WP-00643,,11:36:41 WP-00643,,11:36:44 WP-00643,,11:36:47 WP-00643,
25,805.15,321.83,2308.00,2308.00,2002.00,2002.00,3603.00,3603.00,1708.00,1708.00,2532.00,2532.00,2152.00,2152.00,2952.00,2952.00,2418.00,2418.00,1769.00,1769.00,2141.00,2141.00
26,805.29,324.01,2268.00,2268.00,1995.00,1995.00,3536.00,3536.00,1701.00,1701.00,2462.00,2462.00,2139.00,2139.00,2893.00,2893.00,2380.00,2380.00,1767.00,1767.00,2147.00,2147.00
27,805.43,326.18,2238.00,2238.00,1944.00,1944.00,3453.00,3453.00,1691.00,1691.00,2401.00,2401.00,2128.00,2128.00,2870.00,2870.00,2295.00,2295.00,1729.00,1729.00,2107.00,2107.00
28,805.58,328.36,2118.00,2118.00,1888.00,1888.00,3295.00,3295.00,1642.00,1642.00,2306.00,2306.00,2037.00,2037.00,2690.00,2690.00,2221.00,2221.00,1691.00,1691.00,2010.00,2010.00
29,805.72,330.53,2071.00,2071.00,1831.00,1831.00,3050.00,3050.00,1634.00,1634.00,2242.00,2242.00,1993.00,1993.00,2593.00,2593.00,2120.00,2120.00,1640.00,1640.00,1944.00,1944.00
30,805.86,332.70,1991.00,1991.00,1765.00,1765.00,2898.00,2898.00,1583.00,1583.00,2152.00,2152.00,1904.00,1904.00,2485.00,2485.00,2084.00,2084.00,1596.00,1596.00,1883.00,1883.00
31,806.00,334.87,1942.00,1942.00,1727.00,1727.00,2817.00,2817.00,1535.00,1535.00,2054.00,2054.00,1871.00,1871.00,2361.00,2361.00,2029.00,2029.00,1607.00,1607.00,1822.00,1822.00
32,806.14,337.04,1862.00,1862.00,1704.00,1704.00,2712.00,2712.00,1543.00,1543.00,2042.00,2042.00,1809.00,1809.00,2325.00,2325.00,1981.00,1981.00,1560.00,1560.00,1803.00,1803.00
33,806.28,339.21,1864.00,1864.00,1693.00,1693.00,2699.00,2699.00,1503.00,1503.00,2018.00,2018.00,1826.00,1826.00,2297.00,2297.00,1930.00,1930.00,1539.00,1539.00,1782.00,1782.00
34,806.42,341.38,1866.00,1866.00,1680.00,1680.00,2716.00,2716.00,1509.00,1509.00,2010.00,2010.00,1814.00,1814.00,2291.00,2291.00,1949.00,1949.00,1541.00,1541.00,1794.00,1794.00
35,806.56,343.54,1862.00,1862.00,1701.00,1701.00,2709.00,2709.00,1532.00,1532.00,2023.00,2023.00,1814.00,1814.00,2319.00,2319.00,1974.00,1974.00,1566.00,1566.00,1807.00,1807.00
36,806.70,345.71,1892.00,1892.00,1691.00,1691.00,2688.00,2688.00,1539.00,1539.00,2023.00,2023.00,1803.00,1803.00,2285.00,2285.00,1949.00,1949.00,1571.00,1571.00,1784.00,1784.00
37,806.84,347.88,1868.00,1868.00,1719.00,1719.00,2693.00,2693.00,1528.00,1528.00,1989.00,1989.00,1814.00,1814.00,2325.00,2325.00,1974.00,1974.00,1551.00,1551.00,1803.00,1803.00
38,806.99,350.04,1907.00,1907.00,1702.00,1702.00,2794.00,2794.00,1537.00,1537.00,2073.00,2073.00,1854.00,1854.00,2376.00,2376.00,1970.00,1970.00,1562.00,1562.00,1822.00,1822.00
39,807.13,352.20,1944.00,1944.00,1725.00,1725.00,2862.00,2862.00,1539.00,1539.00,2126.00,2126.00,1892.00,1892.00,2414.00,2414.00,1999.00,1999.00,1575.00,1575.00,1830.00,1830.00
40,807.27,354.37,2006.00,2006.00,1782.00,1782.00,2927.00,2927.00,1566.00,1566.00,2164.00,2164.00,1917.00,1917.00,2452.00,2452.00,2074.00,2074.00,1628.00,1628.00,1888.00,1888.00
41,807.41,356.53,2035.00,2035.00,1816.00,1816.00,3014.00,3014.00,1606.00,1606.00,2183.00,2183.00,1955.00,1955.00,2581.00,2581.00,2122.00,2122.00,1647.00,1647.00,1945.00,1945.00
42,807.55,358.69,2126.00,2126.00,1877.00,1877.00,3198.00,3198.00,1645.00,1645.00,2308.00,2308.00,2019.00,2019.00,2707.00,2707.00,2205.00,2205.00,1668.00,1668.00,1983.00,1983.00
43,807.69,360.85,2205.00,2205.00,1909.00,1909.00,3312.00,3312.00,1678.00,1678.00,2380.00,2380.00,2076.00,2076.00,2781.00,2781.00,2293.00,2293.00,1701.00,1701.00,2069.00,2069.00
44,807.83,363.00,2266.00,2266.00,1978.00,1978.00,3500.00,3500.00,1699.00,1699.00,2475.00,2475.00,2141.00,2141.00,2862.00,2862.00,2344.00,2344.00,1763.00,1763.00,2080.00,2080.00
45,807.97,365.16,2350.00,2350.00,2052.00,2052.00,3645.00,3645.00,1778.00,1778.00,2528.00,2528.00,2175.00,2175.00,3003.00,3003.00,2424.00,2424.00,1830.00,1830.00,2166.00,2166.00
46,808.11,367.32,2386.00,2386.00,2078.00,2078.00,3863.00,3863.00,1799.00,1799.00,2631.00,2631.00,2245.00,2245.00,3141.00,3141.00,2528.00,2528.00,1826.00,1826.00,2232.00,2232.00
47,808.25,369.47,2559.00,2559.00,2168.00,2168.00,4068.00,4068.00,1841.00,1841.00,2764.00,2764.00,2336.00,2336.00,3274.00,3274.00,2635.00,2635.00,1868.00,1868.00,2325.00,2325.00
48,808.39,371.63,2712.00,2712.00,2251.00,2251.00,4317.00,4317.00,1885.00,1885.00,2902.00,2902.00,2448.00,2448.00,3512.00,3512.00,2796.00,2796.00,1976.00,1976.00,2467.00,2467.00
49,808.53,373.78,2936.00,2936.00,2373.00,2373.00,4700.00,4700.00,1972.00,1972.00,3069.00,3069.00,2597.00,2597.00,3806.00,3806.00,2919.00,2919.00,2052.00,2052.00,2578.00,2578.00
50,808.68,375.93,3048.00,3048.00,2479.00,2479.00,5059.00,5059.00,2086.00,2086.00,3314.00,3314.00,2760.00,2760.00,4058.00,4058.00,3119.00,3119.00,2111.00,2111.00,2737.00,2737.00
51,808.82,378.09,3229.00,3229.00,2583.00,2583.00,5368.00,5368.00,2139.00,2139.00,3491.00,3491.00,2870.00,2870.00,4296.00,4296.00,3282.00,3282.00,2230.00,2230.00,2883.00,2883.00
52,808.96,380.24,3384.00,3384.00,2699.00,2699.00,5723.00,5723.00,2217.00,2217.00,3645.00,3645.00,3033.00,3033.00,4594.00,4594.00,3438.00,3438.00,2274.00,2274.00,3045.00,3045.00
53,809.10,382.39,3646.00,3646.00,2834.00,2834.00,6122.00,6122.00,2287.00,2287.00,3850.00,3850.00,3141.00,3141.00,4858.00,4858.00,3607.00,3607.00,2363.00,2363.00,3181.00,3181.00
54,809.24,384.54,3789.00,3789.00,2940.00,2940.00,6388.00,6388.00,2371.00,2371.00,4039.00,4039.00,3293.00,3293.00,5074.00,5074.00,3832.00,3832.00,2494.00,2494.00,3291.00,3291.00
55,809.38,386.68,3836.00,3836.00,2976.00,2976.00,6655.00,6655.00,2466.00,2466.00,4125.00,4125.00,3396.00,3396.00,5268.00,5268.00,3903.00,3903.00,2543.00,2543.00,3396.00,3396.00
56,809.52,388.83,3836.00,3836.00,2999.00,2999.00,6646.00,6646.00,2411.00,2411.00,4079.00,4079.00,3327.00,3327.00,5192.00,5192.00,3878.00,3878.00,2534.00,2534.00,3375.00,3375.00
57,809.66,390.98,3681.00,3681.00,2845.00,2845.00,6285.00,6285.00,2331.00,2331.00,3962.00,3962.00,3223.00,3223.00,4922.00,4922.00,3732.00,3732.00,2454.00,2454.00,3252.00,3252.00
58,809.80,393.12,3358.00,3358.00,2728.00,2728.00,5780.00,5780.00,2240.00,2240.00,3707.00,3707.00,3056.00,3056.00,4596.00,4596.00,3495.00,3495.00,2280.00,2280.00,3039.00,3039.00
59,809.94,395.27,3086.00,3086.00,2488.00,2488.00,5114.00,5114.00,2088.00,2088.00,3331.00,3331.00,2777.00,2777.00,4074.00,4074.00,3145.00,3145.00,2154.00,2154.00,2760.00,2760.00
60,810.08,397.41,2766.00,2766.00,2295.00,2295.00,4512.00,4512.00,1932.00,1932.00,2995.00,2995.00,2536.00,2536.00,3586.00,3586.00,2828.00,2828.00,2027.00,2027.00,2542.00,2542.00
61,810.22,399.55,2504.00,2504.00,2137.00,2137.00,3950.00,3950.00,1818.00,1818.00,2733.00,2733.00,2355.00,2355.00,3240.00,3240.00,2616.00,2616.00,1883.00,1883.00,2355.00,2355.00
62,810.36,401.69,2350.00,2350.00,2016.00,2016.00,3639.00,3639.00,1782.00,1782.00,2526.00,2526.00,2177.00,2177.00,3024.00,3024.00,2390.00,2390.00,1813.00,1813.00,2156.00,2156.00
63,810.50,403.83,2238.00,2238.00,1959.00,1959.00,3356.00,3356.00,1666.00,1666.00,2412.00,2412.00,2103.00,2103.00,2836.00,2836.00,2316.00,2316.00,1721.00,1721.00,2071.00,2071.00
64,810.64,405.97,2112.00,2112.00,1864.00,1864.00,3212.00,3212.00,1634.00,1634.00,2314.00,2314.00,2008.00,2008.00,2705.00,2705.00,2223.00,2223.00,1683.00,1683.00,1999.00,1999.00
65,810.78,408.11,2054.00,2054.00,1831.00,1831.00,3056.00,3056.00,1615.00,1615.00,2234.00,2234.00,1989.00,1989.00,2509.00,2509.00,2150.00,2150.00,1644.00,1644.00,1932.00,1932.00
66,810.93,410.25,2000.00,2000.00,1792.00,1792.00,2978.00,2978.00,1590.00,1590.00,2126.00,2126.00,1930.00,1930.00,2477.00,2477.00,2086.00,2086.00,1621.00,1621.00,1915.00,1915.00
67,811.07,412.38,1962.00,1962.00,1767.00,1767.00,2819.00,2819.00,1545.00,1545.00,2107.00,2107.00,1864.00,1864.00,2373.00,2373.00,2050.00,2050.00,1577.00,1577.00,1869.00,1869.00
68,811.21,414.52,1911.00,1911.00,1710.00,1710.00,2735.00,2735.00,1533.00,1533.00,2050.00,2050.00,1856.00,1856.00,2378.00,2378.00,1987.00,1987.00,1568.00,1568.00,1837.00,1837.00
69,811.35,416.65,1860.00,1860.00,1731.00,1731.00,2688.00,2688.00,1533.00,1533.00,2023.00,2023.00,1828.00,1828.00,2312.00,2312.00,1966.00,1966.00,1552.00,1552.00,1801.00,1801.00
70,811.49,418.79,1854.00,1854.00,1659.00,1659.00,2646.00,2646.00,1524.00,1524.00,2014.00,2014.00,1790.00,1790.00,2276.00,2276.00,1932.00,1932.00,1564.00,1564.00,1759.00,1759.00
71,811.63,420.92,1807.00,1807.00,1697.00,1697.00,2617.00,2617.00,1520.00,1520.00,2002.00,2002.00,1805.00,1805.00,2242.00,2242.00,1919.00,1919.00,1518.00,1518.00,1765.00,1765.00
72,811.77,423.05,1814.00,1814.00,1670.00,1670.00,2629.00,2629.00,1522.00,1522.00,1947.00,1947.00,1750.00,1750.00,2217.00,2217.00,1911.00,1911.00,1547.00,1547.00,1752.00,1752.00
73,811.91,425.18,1805.00,1805.00,1668.00,1668.00,2576.00,2576.00,1535.00,1535.00,1936.00,1936.00,1773.00,1773.00,2213.00,2213.00,1907.00,1907.00,1514.00,1514.00,1761.00,1761.00
74,812.05,427.31,1828.00,1828.00,1678.00,1678.00,2612.00,2612.00,1514.00,1514.00,1966.00,1966.00,1786.00,1786.00,2200.00,2200.00,1915.00,1915.00,1535.00,1535.00,1756.00,1756.00
75,812.19,429.44,1784.00,1784.00,1683.00,1683.00,2579.00,2579.00,1514.00,1514.00,1962.00,1962.00,1767.00,1767.00,2217.00,2217.00,1898.00,1898.00,1526.00,1526.00,1756.00,1756.00
76,812.33,431.56,1801.00,1801.00,1683.00,1683.00,2600.00,2600.00,1530.00,1530.00,1983.00,1983.00,1795.00,1795.00,2205.00,2205.00,1904.00,1904.00,1532.00,1532.00,1761.00,1761.00
77,812.47,433.69,1824.00,1824.00,1668.00,1668.00,2591.00,2591.00,1507.00,1507.00,1987.00,1987.00,1778.00,1778.00,2221.00,2221.00,1906.00,1906.00,1533.00,1533.00,1771.00,1771.00
